18
967 1786
647 476 447
370 891 983
613 222 839
503 535 301
281 537 158
975 330 17
505 397 776
694 746 524
635 468 819
32 470 922
905 569 755
408 381 365
816 930 463
663 847 228
526 371 122
832 472 192
288 820 733
923 53 363
70 488 324
94 13 502
251 908 790
240 616 719
978 119 148
121 634 498
708 313 973
337 737 882
782 24 922
430 607 138
336 51 846
979 702 542
123 725 445
21 410 104
773 691 676
80 367 291
393 193 989
224 318 324
429 736 801
286 51 630
333 245 164
685 423 318
392 258 518
448 847 882
906 826 960
196 242 159
530 166 326
271 305 631
17 664 487
652 524 156
124 64 778
883 876 430
361 630 724
6 105 341
845 587 720
55 350 878
525 246 361
309 930 107
631 485 51
180 478 263
742 1 150
895 382 508
743 82 309
608 886 692
466 310 711
64 468 94
815 595 648
886 281 802
634 560 118
891 359 727
306 651 122
895 245 154
768 896 96
285 439 233
890 52 202
441 868 809
135 72 968
691 866 973
730 843 728
31 652 780
462 472 648
11 554 333
117 703 958
567 564 189
412 182 847
326 911 619
854 758 278
409 330 520
4 13 844
273 122 811
618 450 959
221 694 951
921 500 534
714 479 278
398 150 912
780 201 37
256 650 983
895 968 465
598 180 148
404 342 859
183 112 275
765 292 314
476 678 517
270 413 733
481 721 625
646 683 729
417 267 799
19 460 419
844 80 397
866 659 776
288 61 182
125 834 512
188 98 786
673 408 865
176 389 374
457 934 31
181 298 633
291 38 318
705 133 681
463 316 458
321 376 539
632 506 842
603 36 803
770 563 58
969 956 122
180 568 880
653 87 377
155 192 897
395 659 905
835 782 49
341 484 36
634 278 575
128 490 681
563 868 882
702 485 603
137 152 854
890 781 314
754 789 725
912 403 3
912 986 949
57 827 71
171 57 545
305 458 892
319 769 313
531 949 821
973 138 927
894 841 655
509 772 113
600 709 792
480 848 894
928 4 36
491 130 135
678 183 391
547 673 136
766 894 231
485 607 61
350 128 441
194 510 833
83 992 966
563 414 163
909 863 833
787 591 352
139 463 647
106 121 384
989 415 814
824 692 227
128 290 256
403 840 134
309 269 354
283 615 564
282 852 982
861 391 755
445 533 401
871 832 455
221 756 915
339 712 969
201 587 419
966 764 422
350 650 685
789 264 721
889 232 676
610 537 938
257 1 723
712 965 156
885 428 963
942 351 733
616 994 777
844 269 274
609 874 327
699 252 567
631 518 407
963 305 637
780 114 788
237 345 801
680 296 702
759 903 265
50 198 704
478 128 389
394 99 211
486 786 370
739 791 920
274 826 278
863 15 337
814 922 840
113 441 410
983 562 311
88 716 129
303 46 766
904 984 286
689 754 978
298 196 541
694 712 72
354 406 989
452 113 732
909 213 861
42 468 920
3 591 13
47 129 128
332 549 313
788 229 655
614 599 913
321 772 570
411 418 129
538 963 669
128 220 663
310 168 896
535 585 379
439 255 5
80 230 173
250 136 163
76 352 281
184 624 810
503 747 377
492 427 706
458 978 403
351 9 462
500 941 313
468 345 820
788 426 347
258 794 919
536 443 891
342 369 380
945 677 516
214 554 860
108 847 269
345 817 404
148 533 588
269 820 288
587 220 675
953 685 462
645 618 807
253 15 905
588 444 699
283 787 226
348 974 115
742 539 408
577 970 989
180 969 583
702 278 436
261 531 381
684 52 115
364 562 129
670 829 774
662 241 632
352 378 831
881 814 132
444 112 472
150 426 453
755 469 994
561 794 544
905 964 641
84 81 465
892 24 572
838 410 870
289 332 449
756 829 998
538 641 643
566 188 678
213 576 88
794 496 32
142 888 181
489 994 994
272 291 596
849 179 360
54 100 756
713 138 15
646 186 96
593 351 273
221 57 595
988 419 965
67 335 671
805 170 681
496 914 341
373 687 959
510 336 302
453 923 831
200 141 113
685 291 809
119 412 391
764 880 885
272 692 319
608 495 429
456 641 338
994 244 360
709 760 448
251 101 758
499 582 580
570 370 492
272 394 216
244 813 905
919 699 729
746 331 582
873 532 538
194 524 32
144 655 770
440 753 672
773 758 373
183 768 612
87 250 426
587 725 696
147 411 584
557 573 282
958 757 966
249 52 601
501 466 122
109 958 252
211 1 975
406 711 285
826 664 309
470 328 570
464 542 196
651 199 32
764 257 839
13 990 580
275 552 511
338 96 398
882 846 951
290 328 554
441 975 690
151 985 425
886 426 206
569 426 992
423 356 348
767 836 66
980 302 256
198 737 218
866 401 205
151 438 2
724 718 500
267 625 197
57 258 57
184 728 903
162 302 728
510 197 556
299 492 508
660 967 282
846 606 55
758 468 263
592 258 189
359 766 427
876 900 889
885 511 655
761 94 833
416 423 357
145 669 711
600 371 269
766 343 941
467 690 101
755 835 335
831 271 502
874 734 690
912 346 347
303 425 272
192 584 127
975 263 118
35 178 318
845 15 563
245 608 352
84 235 446
133 512 354
577 947 909
110 620 305
124 637 721
212 760 507
701 214 186
614 231 876
1 264 632
797 903 975
172 12 33
100 487 110
814 809 697
636 78 215
172 711 988
921 644 86
552 338 735
191 354 327
860 837 108
450 33 924
573 160 569
780 88 173
775 970 862
406 720 361
149 150 791
458 666 21
713 154 235
437 169 566
961 204 742
681 453 457
394 821 291
337 701 541
217 366 291
640 305 922
438 288 321
792 72 536
254 433 47
859 442 791
21 543 789
423 208 377
613 495 97
265 815 457
412 589 453
479 207 915
84 198 24
870 726 807
431 859 981
913 174 962
873 98 107
77 842 387
257 540 791
141 128 913
854 183 328
327 23 976
188 713 378
566 327 76
83 526 863
210 586 840
781 331 993
810 446 230
560 892 435
544 792 698
690 860 521
725 328 906
387 216 127
853 483 716
494 777 332
403 456 374
818 993 530
290 782 87
305 124 656
13 503 902
138 971 230
919 365 826
826 460 26
743 663 340
586 115 528
888 959 34
898 567 538
578 774 311
41 890 982
919 414 291
357 536 849
70 774 598
808 877 383
7 397 811
172 184 376
807 905 854
844 283 581
327 247 193
384 912 578
4 921 799
8 466 238
532 911 909
656 175 423
984 993 668
69 930 955
444 385 711
400 427 235
513 211 48
931 949 981
568 118 544
384 299 90
136 494 232
956 706 872
796 100 565
767 285 167
219 230 121
348 36 9
452 953 397
811 355 201
228 911 598
157 30 257
55 265 14
17 267 244
761 298 212
608 353 585
849 908 907
909 964 864
733 59 415
3 938 549
519 646 542
845 917 114
243 649 71
734 590 126
100 543 641
272 759 311
531 965 38
126 353 254
851 934 732
870 452 588
294 209 162
954 51 824
114 189 741
515 893 314
43 637 235
371 926 748
11 497 78
210 982 967
524 977 710
834 470 625
514 522 94
589 441 526
476 943 768
570 526 151
205 444 536
659 616 998
751 118 638
173 750 813
435 26 746
977 63 342
792 940 591
65 729 522
178 869 506
455 840 26
328 734 431
788 922 574
814 942 826
775 462 749
593 897 989
946 598 348
696 205 620
239 371 386
709 182 590
843 426 718
19 670 173
944 548 505
400 618 993
490 686 742
596 943 938
349 641 875
135 691 471
609 321 822
195 126 600
625 315 882
97 498 721
737 467 672
383 296 832
919 184 839
448 472 46
310 879 514
668 356 90
451 366 53
503 402 658
972 734 834
28 619 782
66 709 348
771 268 302
829 749 1
657 886 351
840 197 734
305 109 749
623 88 208
978 172 345
42 792 466
209 6 754
504 706 18
131 140 925
968 884 857
523 448 813
89 168 999
481 143 647
432 819 914
118 899 950
355 226 782
738 560 18
626 374 819
376 347 356
681 919 344
24 467 416
711 893 790
772 178 210
178 852 711
37 218 739
636 340 529
3 189 758
966 134 581
539 920 321
865 380 248
173 887 680
957 484 311
415 423 481
169 970 496
531 767 112
541 722 920
960 834 433
80 316 714
76 352 771
410 292 607
985 867 819
468 875 712
290 363 441
851 1 212
93 265 464
769 91 771
871 375 196
984 436 136
47 836 865
393 216 978
137 988 430
501 107 331
989 586 236
647 827 520
366 571 988
66 161 736
616 956 55
975 38 562
546 102 822
361 267 72
52 764 993
388 700 547
684 681 244
828 371 934
116 789 836
574 420 389
199 611 264
637 959 92
332 149 770
618 549 618
406 678 841
207 408 389
36 569 668
462 470 187
633 854 208
854 67 710
67 934 682
451 145 94
892 903 993
631 671 51
479 235 829
578 478 121
570 832 254
85 865 260
764 868 225
898 662 585
81 88 303
554 27 291
247 751 221
145 362 982
216 475 81
835 668 782
186 789 963
213 619 111
503 635 46
73 421 604
163 609 397
342 7 514
668 510 514
166 664 853
87 30 515
952 631 295
10 690 216
208 929 728
323 884 728
340 43 996
723 890 76
703 376 340
185 427 139
604 315 439
835 755 661
357 27 754
231 811 836
195 556 419
384 233 438
458 673 91
223 629 323
52 696 546
555 139 208
642 612 637
896 347 752
378 133 690
923 929 370
76 537 520
578 110 45
401 529 117
594 462 444
943 987 357
439 879 696
158 110 76
171 535 616
334 9 96
543 2 299
352 329 276
749 377 607
333 388 855
281 228 742
580 791 456
344 472 463
790 485 481
249 103 886
284 241 19
297 284 38
433 273 287
457 749 349
516 771 536
98 114 820
361 330 172
428 254 227
882 408 386
236 844 913
346 202 413
587 964 366
23 267 197
988 880 154
835 666 741
373 561 562
722 62 353
843 457 922
970 15 265
38 363 669
287 475 13
720 374 72
171 720 885
375 70 62
514 993 297
601 288 298
955 744 969
613 26 923
289 156 250
516 779 403
471 715 190
258 339 838
603 315 301
27 242 792
887 977 353
288 641 672
635 452 898
503 234 795
828 876 265
507 980 817
489 497 708
776 534 541
19 617 736
788 75 475
446 718 147
377 984 350
531 591 991
29 427 222
848 685 224
487 716 640
465 358 525
626 887 983
768 525 375
459 983 121
969 312 609
932 635 812
702 916 507
562 628 734
857 492 623
787 798 849
405 77 431
465 160 886
258 72 614
211 77 561
84 62 465
146 838 389
72 805 317
296 963 307
104 259 925
147 915 193
298 909 3
546 228 942
545 169 964
784 910 806
19 703 191
490 785 673
799 805 323
122 490 345
660 793 981
683 97 640
343 465 568
604 19 452
882 387 949
223 355 379
641 869 680
749 724 662
53 477 755
520 174 283
585 650 302
155 472 605
408 5 429
384 514 277
982 720 248
945 57 359
777 244 114
606 390 675
838 388 245
668 441 843
474 959 334
386 974 258
884 968 355
107 589 1
807 565 802
446 201 508
436 421 971
293 958 750
725 411 656
310 847 275
713 587 996
528 339 780
945 47 593
524 681 772
496 735 55
178 983 158
214 348 521
62 965 592
199 78 262
60 258 656
655 32 413
467 564 451
634 416 890
566 510 918
332 211 900
934 704 356
816 841 183
428 432 104
376 633 252
130 548 981
702 427 473
468 160 76
833 171 591
229 747 92
561 210 957
474 546 178
171 47 637
792 366 566
717 501 649
870 136 646
509 702 670
565 910 290
573 719 862
251 94 955
679 234 690
593 609 770
378 985 503
47 111 937
424 993 50
795 200 615
209 202 609
333 74 924
218 342 377
817 805 404
372 316 320
453 706 565
419 454 569
327 770 554
467 7 862
187 415 341
114 517 852
530 983 770
990 754 766
793 865 46
844 437 814
940 263 280
98 471 507
682 680 395
578 888 174
401 162 17
546 249 782
847 100 660
716 447 987
344 96 375
214 50 794
297 519 826
952 84 868
38 108 552
961 608 161
671 127 651
955 98 404
331 600 803
214 646 774
103 27 658
651 92 298
360 876 360
340 553 429
860 187 430
219 691 854
829 951 732
836 217 622
369 162 272
910 652 722
664 480 26
56 225 275
990 143 833
726 1 424
534 25 843
962 411 356
942 670 316
526 807 890
917 949 573
151 678 352
221 218 361
495 829 125
275 249 877
985 394 238
67 7 219
117 641 860
937 642 851
892 520 505
548 533 54
576 91 105
435 401 921
749 391 832
672 73 972
626 396 339
294 918 434
498 29 1
127 712 340
419 557 236
318 494 501
31 16 504
559 45 77
646 692 586
807 556 641
35 642 475
785 281 864
747 656 487
885 567 268
804 934 960
127 949 340
929 990 377
239 355 353
3 362 968
689 578 8
935 761 649
697 178 256
995 410 496
146 564 890
842 139 636
151 447 955
221 709 680
366 199 860
831 97 322
963 500 315
726 624 517
690 41 375
468 249 652
446 216 851
188 381 705
804 266 853
513 769 59
385 890 368
376 193 600
809 590 764
694 327 245
827 505 95
423 206 603
376 458 543
512 896 466
669 753 689
79 440 280
252 372 375
111 630 311
446 548 689
526 6 515
137 602 191
346 794 977
867 796 24
687 736 270
727 624 283
675 832 760
986 964 350
979 13 336
903 254 717
328 873 830
627 680 849
712 214 283
866 178 302
329 587 255
75 875 322
909 174 890
784 147 380
224 952 770
319 493 281
759 218 343
123 458 97
546 791 549
654 861 74
899 652 108
133 768 497
104 903 492
334 685 440
558 574 830
781 51 178
935 271 431
534 716 708
493 131 243
382 53 221
603 376 226
358 142 572
357 732 911
205 828 613
974 687 224
403 278 245
45 519 314
615 415 115
153 129 374
485 499 80
856 262 335
569 967 133
467 371 837
468 251 683
177 46 901
693 737 333
913 682 43
464 128 723
994 907 804
380 803 32
568 446 119
307 435 631
135 956 858
436 521 996
288 751 729
925 276 176
974 189 369
522 772 791
821 482 783
613 765 475
477 935 738
22 856 429
58 104 477
251 897 473
608 523 289
66 254 820
552 311 488
250 553 239
630 808 263
857 209 30
196 484 122
32 869 111
5 995 322
675 239 117
825 1912
313 76 89
534 741 349
732 78 554
506 18 554
805 71 835
25 572 987
694 310 41
536 562 947
815 619 13
453 636 715
223 395 685
685 46 18
367 245 118
416 234 113
348 340 833
779 331 650
805 399 901
526 367 795
432 369 475
248 712 134
760 502 973
679 229 592
60 111 348
736 424 156
460 583 512
110 26 896
684 581 484
728 671 354
439 320 639
67 240 696
686 66 505
61 665 318
145 572 161
551 234 434
548 96 168
149 301 251
729 216 410
680 343 884
335 767 586
63 755 156
595 483 913
105 389 800
14 824 911
56 221 192
483 221 260
663 718 996
83 719 327
574 797 873
787 136 69
414 814 820
378 345 866
815 712 575
365 85 424
319 562 91
65 754 243
539 63 370
216 283 883
499 474 105
535 712 389
19 416 493
201 395 14
439 817 613
695 765 606
34 80 361
547 622 276
796 253 379
520 248 377
620 325 916
117 434 270
57 275 894
777 567 920
381 484 469
140 638 815
157 83 62
170 284 48
809 717 114
84 483 86
765 374 819
120 83 33
588 441 17
684 285 38
77 480 68
583 618 552
431 193 782
25 180 836
775 416 626
402 373 384
822 546 742
246 41 95
817 735 680
510 188 765
550 249 793
22 166 847
448 70 758
191 679 99
810 210 973
250 64 544
133 305 426
17 528 688
453 462 411
171 798 564
727 609 130
583 616 7
487 772 82
732 313 940
482 369 600
794 456 912
534 111 1000
268 771 669
411 539 555
45 286 886
143 40 556
674 243 953
125 604 411
649 128 981
167 382 604
91 370 569
362 542 41
229 812 238
485 66 22
752 187 5
156 445 965
263 800 223
808 765 236
7 606 827
142 387 48
589 685 453
92 282 761
253 637 626
384 785 944
388 167 713
681 287 814
804 720 304
354 2 211
468 705 930
727 785 880
493 448 327
687 788 924
321 224 176
253 65 453
605 808 303
265 449 319
244 69 421
139 822 541
155 117 858
445 64 534
51 290 659
401 448 87
224 769 145
218 541 59
267 468 833
429 819 942
415 766 352
146 578 890
427 264 973
327 587 386
497 370 377
279 470 567
602 2 372
203 5 168
724 230 185
165 85 948
257 730 948
208 772 681
230 513 397
434 533 580
452 494 472
271 418 478
160 123 412
52 319 558
70 664 35
761 40 755
397 456 737
360 309 762
93 789 501
478 11 100
214 176 361
393 329 862
