20
915 968
621 711 -227
76 135 290
314 273 -199
757 416 -416
425 167 3
569 778 320
422 481 -163
64 88 903
858 817 254
691 387 -564
223 834 -883
257 223 -353
54 88 -930
33 268 46
556 110 561
188 280 -424
854 570 -554
239 137 59
863 156 -35
429 359 603
780 526 850
882 861 16
77 852 380
498 342 -822
693 367 -637
531 161 328
475 344 146
383 311 484
769 484 -494
631 719 -373
220 146 412
313 146 909
382 880 387
440 316 -405
591 32 0
782 886 -129
729 599 -48
778 636 -8
884 154 -474
32 60 683
673 365 -962
309 785 186
95 703 295
662 878 -378
382 33 152
408 498 16
519 380 463
532 459 -326
301 436 -757
882 633 -124
768 216 747
520 644 547
115 746 -243
38 536 212
841 475 516
254 756 -609
858 408 723
466 517 -590
380 721 -797
716 573 -380
478 715 -605
648 606 996
654 582 835
339 494 146
380 566 -955
874 421 -447
16 581 -493
496 42 -564
779 33 -484
285 391 941
188 333 -409
44 617 458
583 81 20
201 370 -412
612 260 -483
866 113 -916
232 785 -722
837 532 -793
544 399 -768
319 440 -360
119 542 -963
92 642 971
321 818 621
823 264 115
108 841 -617
701 719 -955
413 26 -708
198 562 -753
449 156 -671
369 812 -557
137 678 564
582 403 -161
390 260 705
837 366 971
569 608 -38
794 162 140
24 751 -493
834 251 -787
43 256 -410
318 465 -873
234 882 47
649 321 178
17 359 -118
266 331 74
419 857 -22
44 62 474
230 771 -854
330 221 897
377 307 51
469 9 -756
672 107 457
543 578 -95
207 231 -97
569 173 668
396 34 775
648 182 852
872 514 487
227 612 -944
350 298 748
457 876 892
181 428 330
417 204 -79
530 441 954
721 196 171
618 292 73
836 241 491
771 137 423
547 622 -452
493 776 -459
121 280 126
432 210 -982
736 345 -392
336 540 -690
85 573 22
345 236 -704
885 138 -481
145 609 -488
848 458 -802
389 641 915
530 782 -19
807 306 631
635 487 221
381 746 19
55 717 577
102 557 26
205 478 -230
206 705 490
785 100 -607
148 377 330
361 548 -901
241 225 -579
766 648 674
713 631 714
118 16 -924
447 689 500
469 41 849
842 122 -750
648 699 956
455 529 -744
310 634 -69
429 28 937
24 191 -793
748 720 181
732 26 -142
837 187 -459
743 875 -896
434 370 327
690 754 -483
852 474 -327
95 223 -197
295 265 796
675 593 -653
573 146 416
116 524 -120
659 602 -548
188 50 -357
128 35 83
575 568 -581
876 173 46
281 58 972
575 118 298
227 336 850
359 148 -641
301 434 -407
617 631 425
880 675 -190
399 705 41
313 403 203
427 146 297
339 155 295
704 580 -172
291 339 55
863 29 266
68 177 -623
833 360 981
12 559 368
464 22 638
540 255 -520
106 865 183
445 273 -859
529 152 -543
523 72 -284
192 327 -507
223 601 -933
230 116 -886
78 256 -897
247 391 -579
606 591 192
393 371 14
224 637 -603
8 532 -725
881 570 -929
137 773 959
303 851 358
733 870 579
787 643 -794
272 858 276
740 678 -803
539 244 372
808 99 -13
60 705 -109
649 334 -502
845 308 -537
444 5 -244
417 705 -357
848 160 541
542 558 666
824 520 865
501 535 -261
187 136 -213
49 374 206
116 799 -413
494 431 507
43 518 989
454 164 871
845 266 796
399 680 -333
564 149 966
800 456 -910
95 525 12
15 487 -909
506 775 0
504 789 186
280 95 -844
264 527 -865
295 661 392
47 604 638
60 574 -628
413 173 -925
704 554 529
25 225 -58
641 337 519
785 550 -823
65 386 62
357 570 1000
168 870 -235
518 738 -200
378 135 -50
593 212 388
477 736 -653
642 9 -46
335 63 -505
657 12 -189
797 471 -197
131 443 65
116 737 350
121 550 -523
850 390 543
508 239 -611
390 6 301
519 540 -681
70 590 975
430 576 509
789 847 -851
653 454 -898
816 697 884
547 79 182
753 407 -238
186 9 -694
552 884 216
481 659 -546
595 493 299
129 656 -747
686 802 -399
11 656 -819
597 260 -655
339 886 668
404 813 878
278 756 928
868 416 -25
564 182 -159
306 220 870
657 160 420
166 75 691
341 529 885
340 865 594
381 800 421
886 478 759
148 727 535
129 608 -248
827 159 -119
22 434 -508
701 685 -309
237 170 -596
94 186 -717
306 816 591
881 576 -945
840 197 983
95 132 833
282 448 723
297 85 -483
800 401 284
241 141 -939
873 384 637
603 661 789
255 170 660
347 742 -44
809 641 -17
473 163 224
385 819 -812
679 766 440
284 264 -622
197 702 -585
443 133 351
83 238 -826
874 355 -143
362 554 -180
139 871 -776
478 161 339
755 148 908
15 696 -361
521 55 897
299 170 875
106 243 -530
784 398 839
788 471 94
795 24 497
67 459 -588
204 98 336
137 76 -347
882 398 568
826 617 32
875 772 912
598 87 96
552 126 -960
685 443 -290
257 527 567
801 48 -175
510 167 534
579 663 -126
862 491 76
750 252 -277
851 321 -302
315 340 903
423 126 944
667 92 -579
555 286 38
468 344 533
614 321 73
411 610 -128
761 865 583
228 660 -931
712 626 239
178 717 -244
138 573 459
783 427 59
745 36 -348
841 670 -293
360 468 143
77 148 992
484 110 -481
873 253 565
35 836 219
198 859 738
850 464 624
802 465 554
677 224 203
306 742 245
804 292 -916
209 462 -978
128 403 -635
755 93 54
77 89 129
155 42 871
679 176 -464
403 6 146
536 208 -563
42 76 32
742 169 694
242 778 114
806 889 216
8 205 -985
401 578 174
442 317 -126
59 47 -575
718 42 604
695 385 953
82 43 180
107 499 -345
521 23 258
479 98 -743
466 672 342
531 581 193
853 748 109
682 770 770
533 848 -29
343 876 197
247 134 432
165 211 621
305 528 437
674 309 901
208 498 900
523 783 750
564 585 510
709 616 -215
775 396 905
82 417 -225
68 404 -606
531 304 740
843 614 -173
807 106 180
12 740 814
628 386 -678
647 460 820
679 40 463
382 119 -51
16 244 651
664 692 -650
96 487 551
443 531 836
103 257 719
869 274 313
603 370 -502
591 849 -428
827 225 -840
809 625 -684
726 355 -391
597 792 -75
821 190 -338
446 625 -272
715 469 555
595 73 80
237 746 776
368 554 968
253 42 -978
880 590 308
827 640 816
638 852 120
103 336 -569
703 103 -933
816 379 -667
104 887 -758
442 63 121
81 677 -765
715 837 -301
617 733 365
23 357 -944
380 411 -296
65 556 195
315 877 -150
857 593 635
149 369 -340
198 329 -937
377 442 261
85 52 -250
589 251 872
6 244 463
481 851 322
13 604 558
52 530 950
547 77 68
533 643 775
850 756 -928
832 629 882
287 152 713
74 878 221
114 151 -965
380 818 -261
398 533 -798
265 855 1000
647 234 660
547 519 -737
881 34 -857
457 787 -219
253 278 489
332 310 993
4 730 -814
95 291 -349
128 501 -943
389 102 -44
255 455 -694
663 265 -886
869 477 -2
725 607 -910
289 887 817
132 3 -809
139 598 705
169 605 843
19 480 349
377 775 -162
254 283 145
193 542 307
488 627 -914
359 451 871
296 538 615
801 482 -672
251 59 -722
647 395 284
288 710 -550
342 848 -361
200 875 -33
525 399 755
152 494 -25
10 291 79
493 813 -553
82 642 -506
796 884 -196
734 169 803
130 274 619
90 562 887
684 262 -601
122 673 659
329 39 -218
988 901
259 515 -556
575 46 -439
802 435 193
583 329 -985
5 493 -430
174 745 -912
973 251 851
264 801 247
189 777 539
104 773 -127
116 350 -248
945 720 464
389 824 -64
866 846 416
127 73 -682
691 655 745
116 741 82
787 243 806
268 828 446
263 166 -734
336 784 -984
474 237 819
749 17 125
459 830 -200
293 100 -213
549 282 637
171 599 -42
637 270 -298
144 397 481
149 223 562
557 582 -629
577 167 -467
627 739 -293
595 519 -751
559 156 617
498 326 -666
579 498 -438
763 741 661
528 562 -570
751 406 -964
178 271 986
236 12 -96
705 671 -587
544 595 618
650 899 -127
962 815 780
958 408 705
411 925 -866
649 422 165
419 341 472
666 395 670
57 176 -741
693 31 311
775 529 836
481 415 693
962 221 -634
500 177 -906
246 798 835
18 70 169
268 277 -156
233 716 431
162 769 -108
748 30 -596
820 849 822
197 738 -492
765 904 -965
550 614 -441
794 504 -457
363 578 -581
432 239 -816
614 102 205
707 616 853
528 814 -178
90 454 -307
762 313 -681
255 239 -882
342 609 -861
308 716 -191
741 892 606
762 450 -930
707 553 149
559 889 962
19 213 -216
417 929 764
753 412 761
428 444 -425
527 799 -323
249 108 -359
942 330 713
524 634 957
805 976 -257
697 447 -516
82 98 -55
96 567 -257
541 5 353
3 283 -911
256 973 -352
191 319 507
247 419 -582
453 687 91
483 425 235
915 602 -151
742 600 139
925 323 -700
580 467 -293
629 541 59
199 7 -701
639 338 -255
142 48 719
941 99 -470
23 410 721
659 168 855
871 149 -708
576 381 -611
218 628 300
318 160 -727
650 76 150
366 146 -183
925 445 -596
323 197 -47
876 328 -406
292 925 952
637 624 580
337 500 848
526 755 139
982 189 763
907 772 670
360 515 -512
147 918 374
59 151 -846
31 350 342
494 887 -14
295 249 452
627 445 143
554 860 -551
750 811 -481
857 640 824
295 618 -921
565 139 -829
938 29 917
648 436 10
176 214 -915
614 981 -608
851 13 -242
665 146 479
853 134 -154
868 226 -808
857 793 -66
632 313 628
532 325 195
556 50 -228
259 32 -328
194 885 -123
250 527 -930
19 708 -183
710 878 -614
21 326 -818
629 682 -672
405 568 -161
464 624 -152
63 905 61
79 261 587
957 414 955
588 916 -123
676 832 -325
259 614 58
239 322 -539
518 56 210
100 616 19
661 155 -279
175 132 -375
769 267 961
436 192 -787
855 707 241
699 2 -781
31 410 420
691 19 745
127 762 669
535 354 904
128 93 -695
45 420 163
625 78 -988
708 58 970
852 639 609
909 392 155
137 426 124
296 324 442
78 191 466
763 31 -775
450 172 -291
862 748 500
732 855 -907
401 179 -914
741 696 -514
131 521 -965
297 159 922
201 31 -605
650 795 250
802 133 679
535 915 921
132 708 157
54 487 -251
488 170 -83
52 710 -145
581 922 432
787 847 853
955 570 -863
439 20 -546
744 769 101
876 572 361
603 824 -430
249 988 -466
199 694 -723
387 728 310
437 272 -139
15 668 -886
963 126 -543
8 432 250
575 336 20
229 335 -399
759 582 -255
451 128 -302
238 379 1000
186 218 -443
777 691 46
438 839 -515
244 177 476
668 559 -785
31 77 -315
105 104 474
360 75 -243
772 177 -744
718 534 -302
520 966 517
38 571 -140
646 763 633
939 127 187
301 139 315
48 714 622
982 817 -84
273 286 -352
97 666 747
493 492 -928
10 331 373
575 635 -934
467 777 34
29 785 183
139 673 246
291 789 876
589 745 126
466 97 -569
137 321 352
967 30 -425
930 753 914
619 207 -753
889 715 280
266 593 482
258 110 516
946 34 -695
13 277 30
75 121 785
95 176 -607
634 789 206
231 35 718
326 509 873
286 42 234
583 683 439
906 820 888
318 166 -370
687 984 -510
761 99 251
477 503 -140
138 197 -536
171 563 279
190 185 444
206 475 821
839 23 -115
21 418 -161
892 291 -228
529 52 -474
957 9 -42
631 695 -813
46 679 901
279 64 -573
781 57 323
733 192 154
519 904 -595
483 72 995
811 608 671
529 444 -174
815 538 -78
1 456 513
410 609 584
2 631 124
896 435 -230
866 959 -825
735 502 428
490 679 -52
319 564 -362
442 559 80
959 868 -509
354 445 175
197 441 -547
767 184 975
885 290 288
22 867 -661
899 966 -569
354 335 900
596 283 -804
858 362 898
346 774 -582
153 533 809
391 349 502
238 235 -89
721 555 617
163 158 -653
232 945 169
621 673 -796
50 516 937
716 213 -177
489 736 -980
35 566 -173
36 880 367
828 947 93
178 685 -733
636 901 -9
554 848 -37
823 30 498
203 286 -79
685 184 -285
459 785 570
592 307 -333
988 75 -214
406 378 -665
662 642 369
607 102 -225
466 424 974
962 495 535
513 280 849
140 455 543
251 209 -437
763 916 373
744 848 2
199 88 -305
59 72 34
54 785 -278
721 371 409
292 268 386
143 435 537
898 483 -145
304 856 -315
129 538 262
246 212 597
874 59 -920
416 610 128
183 522 -474
336 524 -640
816 474 654
838 354 593
906 669 -98
363 939 -454
756 513 -922
966 800 521
95 503 134
146 18 -121
457 474 -501
741 350 -96
454 288 -794
461 694 -411
667 268 -864
654 402 -360
549 65 635
383 263 701
853 702 -700
703 542 377
477 145 -265
797 639 375
13 746 951
55 233 -326
310 451 824
650 531 -317
912 775 -182
587 571 -211
325 781 -756
756 56 -947
318 742 318
212 710 69
502 447 305
153 894 334
66 545 -498
29 427 276
99 340 -470
447 282 722
38 744 -293
885 474 936
32 377 905
681 789 -779
621 887 -832
371 274 175
952 186 424
323 958 643
984 944 747
542 500 663
159 758 363
71 984 -260
650 913 195
12 285 -516
469 752 -792
660 608 283
36 292 137
276 773 -3
46 239 -818
650 489 686
98 675 640
650 540 854
559 100 278
53 198 -133
423 81 235
729 897 -906
645 802 -198
776 605 209
492 503 -89
895 568 942
839 485 398
442 595 586
813 235 727
42 288 -199
131 845 -744
479 382 -43
500 827 -824
773 70 -728
359 347 709
63 289 -996
834 571 -386
351 224 -873
550 288 -668
646 237 -798
707 28 -341
667 608 189
877 189 -98
967 457 101
144 844 -713
273 867 933
781 719 -730
509 205 22
928 460 -838
115 307 -5
889 841 -24
118 690 -28
243 154 176
398 687 -789
690 874 902
821 108 -951
528 690 -621
104 422 75
438 414 -442
803 800 -251
765 575 422
699 607 238
554 509 -227
499 18 252
802 952 -176
829 391 -863
970 267 -95
760 439 468
754 529 -546
24 657 531
461 349 944
652 604 -352
493 917 191
952 148 755
28 434 -807
459 904 -103
735 209 884
221 535 121
261 869 -364
665 303 938
577 759 -707
341 13 -841
747 80 -459
213 273 993
282 824 -961
778 139 -603
80 596 -235
446 361 -337
629 579 -606
686 373 908
772 435 -914
668 341 487
95 459 -752
794 905 298
40 689 597
177 256 -376
454 58 849
660 697 960
473 895 -120
884 44 269
524 49 -204
270 560 190
705 80 -313
742 159 752
82 545 -871
879 309 -646
85 261 909
109 733 -969
215 432 -687
679 861 -709
594 562 162
22 413 -973
468 789 780
365 425 -474
854 954 873
884 273 -668
465 77 -383
591 246 972
708 961 481
146 798 780
444 701 833
157 450 627
774 345 -721
455 266 -871
643 470 -44
504 982 410
54 562 990
381 175 230
347 760 -219
279 165 -917
436 431 155
468 797 -887
295 816 -412
513 848 -699
338 98 -298
582 952 965
5 451 -618
300 502 -453
486 150 -213
434 469 -490
516 125 -975
875 194 -709
819 401 311
573 227 952
150 76 853
306 645 -754
702 661 -380
272 886 -502
541 918 429
60 328 572
925 827 823
757 834 -170
473 447 402
275 452 -796
824 800 442
931 181 -385
462 4 566
448 718 -81
941 828 811
724 800 -834
469 237 738
632 153 280
195 668 -772
697 756 962
599 721 -680
638 262 -279
771 746 997
187 54 154
725 93 290
61 782 -759
738 528 330
464 71 -741
977 227 -156
377 850 -970
79 831 937
759 104 143
547 850 128
578 451 -491
122 826 636
215 963 -264
667 266 750
683 209 -572
161 750 -78
584 477 357
147 327 -846
356 960 -984
659 390 643
931 259 -894
662 280 -496
63 70 -950
682 713 -355
102 482 -118
942 878 850
317 810 775
471 62 22
459 164 302
830 743 -652
4 700 -176
864 640 905
384 283 78
517 154 550
720 750 -763
569 635 917
949 152 -416
888 680 -303
54 327 889
125 360 -847
876 777 -271
848 610 -886
239 861 -291
938 133 -972
739 505 -481
558 615 -851
519 856 -39
553 177 -747
792 803 -958
925 298 62
398 261 -458
95 215 173
240 745 -749
881 100 -785
846 800 407
890 550 407
443 754 865
773 283 -274
907 48 -567
144 887 -305
184 625 200
891 503 -883
96 340 350
118 888 51
713 419 -257
53 406 -77
877 95 -809
504 646 990
731 231 955
846 455 -928
779 943 -537
752 215 656
721 974 24
689 827 -807
732 434 626
498 197 860
542 139 709
220 757 -123
29 739 -207
355 207 -838
119 139 -592
604 702 -419
835 446 778
11 643 497
34 489 735
16 273 414
841 493 -336
625 82 851
25 296 -696
871 476 -484
177 283 908
243 572 -106
926 907 215
768 745 221
298 635 -479
611 256 -96
785 159 -540
191 337 765
696 375 -989
978 350 222
528 852 -48
788 237 -859
834 213 712
500 155 -527
444 381 908
472 288 -404
777 524 803
754 817 -230
196 917 -958
811 219 145
110 727 -621
465 805 579
188 436 546
878 114 -927
340 22 -455
592 339 -868
565 409 794
124 75 -207
25 183 -490
197 714 -416
342 33 -263
104 365 -697
774 387 876
634 587 199
140 108 996
706 319 -301
522 170 -223
209 620 -578
869 503 -849
258 954 65
468 537 496
920 531 -301
708 214 -121
555 387 365
120 890 114
450 335 314
555 434 90
251 165 -258
81 514 947
772 280 -562
474 885 -704
375 403 -33
551 161 -148
784 851 -775
347 600 250
618 884 352
430 687 -225
304 124 926
957 377 30
781 972 -478
898 505 -975
725 178 -351
245 8 276
76 150 193
148 845 147
83 976 -35
437 430 287
329 432 -84
728 461 351
903 47 656
61 104 553
630 16 927
335 334 407
800 307 408
631 397 -986
572 481 -708
487 66 -254
577 500 -536
795 889 -382
79 775 -422
678 513 8
720 35 -311
522 317 261
17 983 -993
493 13 918
689 180 432
949 837 -364
23 471 -697
544 38 933
369 625 772
783 924 920
238 737 -523
561 215 -658
